"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","A","C","D","L","E","F","I","R","species","max_grad","version","RunTime","hessian"
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1529570000,176341000,4403080000,0.323612107888115,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7752,0.65,0.4,0,0,0,0,0,-0.101039,0,49.1007,-3,4.91421,15,-999,-999,42.0746,-4,5.24555,14,-99,99,164190000,641.74,1.29817e-14,0,-10.8525,NA,NA,549.013,160.203,NA,NA,NA,NA,NA,-56.7245,0,0.0977974,0.00195595,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",79,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.71305e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1572090000,182361000,4530270000,0.400338169689665,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8037,0.65,0.4,0,0,0,0,0,-0.194469,0,51.1309,-3,5.12115,15,-999,-999,41.2189,-4,5.0428,14,-99,99,164190000,613.257,2.52169e-15,0,-12.6914,NA,NA,524.005,158.515,NA,NA,NA,NA,NA,-56.6701,0,0.0966067,0.00193213,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",80,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.48273e-06,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1523880000,176564000,4390340000,0.338474924493319,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7723,0.65,0.4,0,0,0,0,0,-0.0285131,0,51.0157,-3,5.12475,15,-999,-999,41.5887,-4,5.1975,14,-99,99,164190000,607.025,1.1699e-14,0,-17.7027,NA,NA,513.004,168.763,NA,NA,NA,NA,NA,-57.1367,0,0.095547,0.00191094,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",81,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9.92654e-05,"#V3.24O",0.3,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1515800000,174934000,4364160000,0.303529201495821,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7663,0.65,0.4,0,0,0,0,0,-0.081757,0,49.5929,-3,4.97388,15,-999,-999,41.1302,-4,5.08283,14,-99,99,164190000,634.6,1.17924e-14,0,-16.0195,NA,NA,528.864,180.508,NA,NA,NA,NA,NA,-58.8538,0,0.0992607,0.00198521,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",82,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6.44749e-08,"#V3.24O",0.3,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1507440000,174404000,4341620000,0.324008089146448,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7611,0.65,0.4,0,0,0,0,0,0.0208924,0,51.0377,-3,5.15511,15,-999,-999,42.5812,-4,5.30919,14,-99,99,164190000,634.913,1.73104e-14,0,-12.1392,NA,NA,536.67,165.785,NA,NA,NA,NA,NA,-55.498,0,0.0931754,0.00186351,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",83,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.000635782,"#V3.24O",0.35,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1555420000,180509000,4482410000,0.364536041995266,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7931,0.65,0.4,0,0,0,0,0,-0.0499026,0,51.5378,-3,5.17626,15,-999,-999,42.3762,-4,5.35351,14,-99,99,164190000,605.344,8.67614e-15,0,-15.4451,NA,NA,512.802,165.448,NA,NA,NA,NA,NA,-57.5557,0,0.0927059,0.00185412,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",84,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.0051436,"#V3.24O",0.35,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1508190000,173892000,4341120000,0.260255417956656,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.761,0.65,0.4,0,0,0,0,0,0.135919,0,50.1315,-3,5.07793,15,-999,-999,43.5628,-4,5.5008,14,-99,99,164190000,621.681,2.25466e-14,0,-14.8812,NA,NA,522.915,171.831,NA,NA,NA,NA,NA,-58.278,0,0.0923165,0.00184633,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.00958259,"#V3.24O",0.35,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1518890000,175739000,4375170000,0.295108532925578,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7688,0.65,0.4,0,0,0,0,0,0.0100849,0,50.1096,-3,5.00707,15,-999,-999,41.5874,-4,5.21813,14,-99,99,164190000,658.338,7.08777e-15,0,-13.4439,NA,NA,543.956,184.995,NA,NA,NA,NA,NA,-57.2684,0,0.0970987,0.00194197,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5.71104e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1471610000,172409000,4247260000,0.28435038118693,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7392,0.65,0.4,0,0,0,0,0,0.105491,0,54.5494,-3,5.46061,15,-999,-999,41.097,-4,5.12361,14,-99,99,164190000,635.223,1.82137e-14,0,-14.1654,NA,NA,549.526,157.661,NA,NA,NA,NA,NA,-57.8912,0,0.091306,0.00182612,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",87,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4.28984e-06,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1526260000,175142000,4390140000,0.299439197838793,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7723,0.65,0.4,0,0,0,0,0,-0.0853116,0,46.5786,-3,4.58211,15,-999,-999,41.3968,-4,4.93307,14,-99,99,164190000,668.698,1.31788e-14,0,-15.8106,NA,NA,569.088,171.171,NA,NA,NA,NA,NA,-55.8576,0,0.105063,0.00210126,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",88,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1.14063e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1536940000,178354000,4428650000,0.351472796450386,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.781,0.65,0.4,0,0,0,0,0,0.0143208,0,52.209,-3,5.27879,15,-999,-999,39.6907,-4,4.73121,14,-99,99,164190000,605.79,5.71762e-15,0,-14.3147,NA,NA,509.953,166.22,NA,NA,NA,NA,NA,-56.168,0,0.0989516,0.00197903,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",89,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9.1484e-05,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1547310000,178289000,4453640000,0.287477209653227,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7866,0.65,0.4,0,0,0,0,0,0.0326875,0,49.0968,-3,4.92465,15,-999,-999,41.5258,-4,5.14684,14,-99,99,164190000,669.293,8.77233e-15,0,-14.2387,NA,NA,571.808,168.687,NA,NA,NA,NA,NA,-57.0649,0,0.0991424,0.00198285,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",90,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7.27739e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1547710000,177505000,4451200000,0.372164809489576,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7861,0.65,0.4,0,0,0,0,0,-0.0868564,0,46.9676,-3,4.66389,15,-999,-999,40.8023,-4,4.93654,14,-99,99,164190000,628.861,1.10477e-14,0,-17.3001,NA,NA,526.905,176.317,NA,NA,NA,NA,NA,-57.169,0,0.105369,0.00210737,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",91,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3.0981e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1562260000,181341000,4502540000,0.355439374219885,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7975,0.65,0.4,0,0,0,0,0,-0.0797889,0,51.1613,-3,5.11345,15,-999,-999,42.7881,-4,5.4164,14,-99,99,164190000,638.606,3.29951e-15,0,-13.201,NA,NA,539.6,169.635,NA,NA,NA,NA,NA,-57.523,0,0.0924417,0.00184883,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",92,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4.88737e-07,"#V3.24O",0.35,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1506770000,174020000,4338960000,0.290134041337095,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7605,0.65,0.4,0,0,0,0,0,0.145012,0,49.3657,-3,4.92163,15,-999,-999,41.0044,-4,5.09262,14,-99,99,164190000,631.255,1.34837e-14,0,-14.7232,NA,NA,534.618,168.408,NA,NA,NA,NA,NA,-57.1496,0,0.0999804,0.00199961,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",93,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.02103e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1519230000,177195000,4381960000,0.351842554473341,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7704,0.65,0.4,0,0,0,0,0,-0.065433,0,52.689,-3,5.26304,15,-999,-999,42.747,-4,5.4539,14,-99,99,164190000,628.041,3.09575e-14,0,-12.2629,NA,NA,521.401,176.561,NA,NA,NA,NA,NA,-57.75,0,0.089972,0.00179944,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",94,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1.22131e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1508790000,174529000,4345980000,0.300599634604853,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7621,0.65,0.4,0,0,0,0,0,0.0785348,0,49.8692,-3,4.97245,15,-999,-999,42.3181,-4,5.32646,14,-99,99,164190000,588.941,1.31077e-14,0,-15.2173,NA,NA,499.743,161.958,NA,NA,NA,NA,NA,-57.6404,0,0.0958042,0.00191608,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",95,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8.63832e-05,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1524300000,174679000,4382970000,0.297544815501817,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7706,0.65,0.4,0,0,0,0,0,0.0295369,0,47.4568,-3,4.76565,15,-999,-999,41.2966,-4,5.03806,14,-99,99,164190000,553.087,9.02043e-15,0,-14.9134,NA,NA,471.919,153.103,NA,NA,NA,NA,NA,-57.1267,0,0.102928,0.00205857,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",96,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.31414e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1556160000,179641000,4480990000,0.352288222022366,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7927,0.65,0.4,0,0,0,0,0,-0.03273,0,48.8031,-3,4.83664,15,-999,-999,45.9848,-4,6.0358,14,-99,99,164190000,622.497,1.0324e-14,0,-14.753,NA,NA,508.334,185.429,NA,NA,NA,NA,NA,-56.6044,0,0.0895298,0.0017906,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",97,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3.42329e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1529330000,176018000,4401210000,0.316692455029412,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7748,0.65,0.4,0,0,0,0,0,-0.0226159,0,48.1722,-3,4.79366,15,-999,-999,41.4243,-4,5.04085,14,-99,99,164190000,630.621,8.42009e-15,0,-16.9173,NA,NA,530.772,172.024,NA,NA,NA,NA,NA,-55.3601,0,0.101462,0.00202924,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",98,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3.00773e-06,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1504270000,173438000,4329850000,0.323036594801206,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7584,0.65,0.4,0,0,0,0,0,-0.0734955,0,50.0835,-3,5.07071,15,-999,-999,40.8018,-4,5.03711,14,-99,99,164190000,612.966,1.33323e-14,0,-9.62298,NA,NA,506.438,172.68,NA,NA,NA,NA,NA,-56.6302,0,0.0990837,0.00198167,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",99,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.17741e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1473400000,171188000,4246890000,0.293610147660994,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7391,0.65,0.4,0,0,0,0,0,0.017735,0,51.8367,-3,5.20141,15,-999,-999,39.5904,-4,4.76622,14,-99,99,164190000,608.441,2.3369e-14,0,-13.8223,NA,NA,502.831,176.124,NA,NA,NA,NA,NA,-56.7932,0,0.0997721,0.00199544,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",100,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1.18573e-06,"#V3.24O",0.35,FALSE
